MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,CILINDRADA_ITV,COUNT
"BMW","R 1300 GS ADVENTURE","Coruña (A)","1300",3
"BMW","R 1300 GS ADVENTURE","Cuenca","1300",1
"BMW","R 1300 GS ADVENTURE","Gipuzkoa","1300",2
"BMW","R 1300 GS ADVENTURE","Girona","1300",3
"BMW","R 1300 GS ADVENTURE","Granada","1300",4
"BMW","R 1300 GS ADVENTURE","Guadalajara","1300",1
"BMW","R 1300 GS ADVENTURE","Huesca","1300",1
"BMW","R 1300 GS ADVENTURE","Illes Balears","1300",3
"BMW","R 1300 GS ADVENTURE","Jaén","1300",1
"BMW","R 1300 GS ADVENTURE","León","1300",2
"BMW","R 1300 GS ADVENTURE","Lleida","1300",1
"BMW","R 1300 GS ADVENTURE","Madrid","1300",26
"BMW","R 1300 GS ADVENTURE","Málaga","1300",6
"BMW","R 1300 GS ADVENTURE","Murcia","1300",3
"BMW","R 1300 GS ADVENTURE","Navarra","1300",1
"BMW","R 1300 GS ADVENTURE","Palencia","1300",1
"BMW","R 1300 GS ADVENTURE","Palmas (Las)","1300",3
"BMW","R 1300 GS ADVENTURE","Pontevedra","1300",2
"BMW","R 1300 GS ADVENTURE","Rioja (La)","1300",1
"BMW","R 1300 GS ADVENTURE","Santa Cruz de Tenerife","1300",2
"BMW","R 1300 GS ADVENTURE","Segovia","1300",1
"BMW","R 1300 GS ADVENTURE","Sevilla","1300",8
"BMW","R 1300 GS ADVENTURE","Soria","1300",1
"BMW","R 1300 GS ADVENTURE","Tarragona","1300",4
"BMW","R 1300 GS ADVENTURE","Toledo","1300",2
"BMW","R 1300 GS ADVENTURE","Valencia/València","1300",15
"BMW","R 1300 GS ADVENTURE","Valladolid","1300",1
"BMW","R 1300 GS ADVENTURE","Zaragoza","1300",6
"BMW","R 18","Barcelona","1802",1
"BMW","R 18","Lleida","1802",1
"BMW","R 18 B","Barcelona","1802",1
"BMW","R 18 B","Málaga","1802",1
"BMW","R 18 B","Murcia","1802",1
"BMW","R 18 CLASSIC","Barcelona","1802",1
"BMW","R 18 CLASSIC","Valladolid","1802",1
"BMW","R 18 ROCTANE","Cantabria","1802",1
"BMW","R NINE T PURE","Barcelona","1170",1
"BMW","R NINE T PURE","Bizkaia","1170",3
"BMW","R NINE T PURE","Madrid","1170",2
"BMW","R NINE T PURE","Santa Cruz de Tenerife","1170",1
"BMW","R NINE T PURE","Valencia/València","1170",1
"BMW","R NINE T PURE A2","Alicante/Alacant","1170",1
"BMW","R50/2","Gipuzkoa","400",1
"BMW","S 1000 R","Alicante/Alacant","999",2
"BMW","S 1000 R","Badajoz","999",1
"BMW","S 1000 R","Barcelona","999",2
"BMW","S 1000 R","Girona","999",1
"BMW","S 1000 R","Illes Balears","999",1
"BMW","S 1000 R","Madrid","999",2
"BMW","S 1000 R","Málaga","999",1
"BMW","S 1000 R","Murcia","999",1
"BMW","S 1000 R","Palmas (Las)","999",2
"BMW","S 1000 R","Santa Cruz de Tenerife","999",1
"BMW","S 1000 R","Sevilla","999",1
"BMW","S 1000 RR","Alicante/Alacant","999",1
"BMW","S 1000 RR","Ávila","999",1
"BMW","S 1000 RR","Barcelona","999",4
"BMW","S 1000 RR","Bizkaia","999",1
"BMW","S 1000 RR","Burgos","999",1
"BMW","S 1000 RR","Cantabria","999",1
"BMW","S 1000 RR","Gipuzkoa","999",1
"BMW","S 1000 RR","Illes Balears","999",1
"BMW","S 1000 RR","Madrid","999",6
"BMW","S 1000 RR","Málaga","999",1
"BMW","S 1000 RR","Murcia","999",1
"BMW","S 1000 RR","Navarra","999",1
"BMW","S 1000 RR","Palmas (Las)","999",1
"BMW","S 1000 RR","Rioja (La)","999",1
"BMW","S 1000 RR","Santa Cruz de Tenerife","999",1
"BMW","S 1000 RR","Sevilla","999",2
"BMW","S 1000 RR","Valencia/València","999",2
"BMW","S 1000 RR","Valladolid","999",1
"BMW","S 1000 XR","Alicante/Alacant","999",3
"BMW","S 1000 XR","Badajoz","999",1
"BMW","S 1000 XR","Barcelona","999",8
"BMW","S 1000 XR","Bizkaia","999",1
"BMW","S 1000 XR","Cantabria","999",3
"BMW","S 1000 XR","Castellón/Castelló","999",2
"BMW","S 1000 XR","Ceuta","999",1
"BMW","S 1000 XR","Córdoba","999",1
"BMW","S 1000 XR","Gipuzkoa","999",1
"BMW","S 1000 XR","Illes Balears","999",2
"BMW","S 1000 XR","Lleida","999",1
"BMW","S 1000 XR","Madrid","999",8
"BMW","S 1000 XR","Málaga","999",1
"BMW","S 1000 XR","Murcia","999",1
"BMW","S 1000 XR","Navarra","999",1
"BMW","S 1000 XR","Palencia","999",1
"BMW","S 1000 XR","Palmas (Las)","999",2
"BMW","S 1000 XR","Sevilla","999",2
"BMW","S 1000 XR","Tarragona","999",1
"BMW","S 1000 XR","Teruel","999",1
"BMW","S 1000 XR","Valencia/València","999",1
"BMW","S 1000 XR","Valladolid","999",1
"BRIXTON","FELSBERG 125 ABS","Madrid","125",1
"BRIXTON","FELSBERG 125 ABS","Toledo","125",1
"BRIXTON","RAYBURN 125","Pontevedra","125",1
"BSA","GOLDSTAR","Santa Cruz de Tenerife","652",1
"BSA","GOLDSTAR","Zaragoza","652",1
"CFMOTO","300CL-X","Asturias","292",1
"CFMOTO","300CL-X","Cádiz","292",1
"CFMOTO","300NK","Barcelona","292",2
"CFMOTO","450MT","Álava/Araba","449",1
"CFMOTO","450MT","Albacete","449",1
"CFMOTO","450MT","Alicante/Alacant","449",3
"CFMOTO","450MT","Almería","449",1
"CFMOTO","450MT","Asturias","449",1
"CFMOTO","450MT","Barcelona","449",6
"CFMOTO","450MT","Bizkaia","449",1
"CFMOTO","450MT","Cádiz","449",3
"CFMOTO","450MT","Cantabria","449",2
"CFMOTO","450MT","Ceuta","449",1
"CFMOTO","450MT","Ciudad Real","449",1
"CFMOTO","450MT","Córdoba","449",2
"CFMOTO","450MT","Coruña (A)","449",2
"CFMOTO","450MT","Gipuzkoa","449",1
"CFMOTO","450MT","Girona","449",1
"CFMOTO","450MT","Huelva","449",1
"CFMOTO","450MT","Illes Balears","449",2
"CFMOTO","450MT","Jaén","449",1
"CFMOTO","450MT","Lleida","449",1
"CFMOTO","450MT","Lugo","449",1
"CFMOTO","450MT","Madrid","449",12
"CFMOTO","450MT","Málaga","449",2
"CFMOTO","450MT","Murcia","449",1
"CFMOTO","450MT","Palencia","449",1
"CFMOTO","450MT","Rioja (La)","449",1
"CFMOTO","450MT","Sevilla","449",2
"CFMOTO","450MT","Tarragona","449",1
"CFMOTO","450MT","Toledo","449",1
"CFMOTO","450MT","Valencia/València","449",3
"CFMOTO","450MT","Valladolid","449",1
"CFMOTO","450MT","Zamora","449",1
"CFMOTO","450MT","Zaragoza","449",1
"CFMOTO","450NK","León","449",1
"CFMOTO","450NK","Madrid","449",1
"CFMOTO","450NK","Málaga","449",1
"CFMOTO","700CL-X ADV","Barcelona","693",1
"CFMOTO","700CL-X ADV","Zaragoza","693",1
"CFMOTO","700CL-X HERITAGE","Barcelona","693",1
"CFMOTO","700CL-X HERITAGE","León","693",1
"CFMOTO","700MT","Cádiz","693",2
"CFMOTO","700MT","León","693",1
"CFMOTO","700MT","Madrid","693",1
"CFMOTO","700MT","Málaga","693",1
"CFMOTO","800MT","Álava/Araba","799",1
"CFMOTO","800MT","Alicante/Alacant","799",1
"CFMOTO","800MT","Almería","799",1
"CFMOTO","800MT","Barcelona","799",4
"CFMOTO","800MT","Burgos","799",2
"CFMOTO","800MT","Cádiz","799",1
"CFMOTO","800MT","Granada","799",1
"CFMOTO","800MT","Huesca","799",1
"CFMOTO","800MT","Illes Balears","799",3
"CFMOTO","800MT","Jaén","799",1
"CFMOTO","800MT","Madrid","799",2
"CFMOTO","800MT","Málaga","799",2
"CFMOTO","800MT","Murcia","799",5
"CFMOTO","800MT","Sevilla","799",2
"CFMOTO","800MT","Valencia/València","799",4
"CFMOTO","800MT","Zamora","799",1
"CFMOTO","800NK","Huelva","799",1
"CYCLONE","LS-Z","Alicante/Alacant","124",1
"CYCLONE","LS-Z","Badajoz","124",1
"CYCLONE","LS-Z","Madrid","124",1
"CYCLONE","LS-Z","Palmas (Las)","124",1
"CYCLONE","LS-Z","Sevilla","124",3
"CYCLONE","LS-Z","Toledo","124",2
"CYCLONE","LS-Z","Valencia/València","124",1
"CYCLONE","RX1","Barcelona","124",1
"CYCLONE","RX1","Guadalajara","124",1
"CYCLONE","RX1","Madrid","124",1
"CYCLONE","RX1","Murcia","124",1
"CYCLONE","RX1","Palmas (Las)","124",1
"CYCLONE","RX1","Sevilla","124",2
"CYCLONE","RX1","Valencia/València","124",4
"CYCLONE","RX401","Albacete","401",1
"CYCLONE","RX401","Almería","401",1
"CYCLONE","RX401","Cádiz","401",1
"CYCLONE","RX401","Cuenca","401",1
"CYCLONE","RX401","Girona","401",1
"CYCLONE","RX401","Salamanca","401",1
"DAELIM","S16 O LW125P","Salamanca","124",1
"DUCATI","DESERT X","Alicante/Alacant","937",1
"DUCATI","DESERT X","Córdoba","937",2
"DUCATI","DESERT X","Coruña (A)","937",1
"DUCATI","DESERT X","Granada","937",2
"DUCATI","DESERT X","Toledo","937",1
"DUCATI","DESERT X RALLY","Alicante/Alacant","937",1
"DUCATI","DESERT X RALLY","Madrid","937",1
"DUCATI","DIAVEL V4","Málaga","1158",1
"DUCATI","DIAVEL V4","Navarra","1158",1
"DUCATI","DIAVEL V4","Pontevedra","1158",1
"DUCATI","DUCATI SCRAMBLER","Alicante/Alacant","803",1
"DUCATI","DUCATI SCRAMBLER","Girona","803",1
"DUCATI","DUCATI SCRAMBLER","Illes Balears","803",1
"DUCATI","DUCATI SCRAMBLER","Lugo","803",1
"DUCATI","DUCATI SCRAMBLER","Madrid","803",1
"DUCATI","DUCATI SCRAMBLER","Navarra","803",1
"DUCATI","DUCATI SCRAMBLER","Palmas (Las)","803",1
"DUCATI","HYPERMOTARD 698 MONO","Bizkaia","659",1
"DUCATI","HYPERMOTARD 698 MONO","Palmas (Las)","659",2
"DUCATI","HYPERMOTARD 698 MONO","Santa Cruz de Tenerife","659",2
"DUCATI","HYPERMOTARD 950","Barcelona","937",2
"DUCATI","HYPERMOTARD 950","Gipuzkoa","937",1
"DUCATI","MONSTER","Alicante/Alacant","937",2
"DUCATI","MONSTER","Barcelona","937",3
"DUCATI","MONSTER","Málaga","937",1
"DUCATI","MONSTER","Murcia","937",1
"DUCATI","MONSTER","Palencia","937",2
"DUCATI","MONSTER","Palmas (Las)","937",2
"DUCATI","MONSTER","Santa Cruz de Tenerife","937",1
"DUCATI","MONSTER","Sevilla","937",1
"DUCATI","MULTISTRADA V2","Alicante/Alacant","890",3
"DUCATI","MULTISTRADA V2","Badajoz","890",1
"DUCATI","MULTISTRADA V2","Barcelona","890",2
"DUCATI","MULTISTRADA V2","Bizkaia","890",1
"DUCATI","MULTISTRADA V2","Córdoba","890",1
"DUCATI","MULTISTRADA V2","Coruña (A)","890",1
"DUCATI","MULTISTRADA V2","Girona","890",1
"DUCATI","MULTISTRADA V2","Granada","890",1
"DUCATI","MULTISTRADA V2","Madrid","890",5
"DUCATI","MULTISTRADA V2","Málaga","890",1
"DUCATI","MULTISTRADA V2","Murcia","890",2
"DUCATI","MULTISTRADA V2","Navarra","890",1
"DUCATI","MULTISTRADA V2","Palmas (Las)","890",3
"DUCATI","MULTISTRADA V2","Pontevedra","890",2
"DUCATI","MULTISTRADA V2","Segovia","890",1
"DUCATI","MULTISTRADA V2","Sevilla","890",2
"DUCATI","MULTISTRADA V2","Tarragona","890",1
"DUCATI","MULTISTRADA V2","Valencia/València","890",2
"DUCATI","MULTISTRADA V4","Álava/Araba","1158",1
"DUCATI","MULTISTRADA V4","Alicante/Alacant","1158",2
"DUCATI","MULTISTRADA V4","Almería","1158",1
"DUCATI","MULTISTRADA V4","Asturias","1158",1
"DUCATI","MULTISTRADA V4","Barcelona","1158",13
"DUCATI","MULTISTRADA V4","Bizkaia","1158",2
"DUCATI","MULTISTRADA V4","Cantabria","1158",1
"DUCATI","MULTISTRADA V4","Coruña (A)","1158",1
"DUCATI","MULTISTRADA V4","Girona","1158",2
"DUCATI","MULTISTRADA V4","Granada","1158",1
"DUCATI","MULTISTRADA V4","Huelva","1158",1
"DUCATI","MULTISTRADA V4","Huesca","1158",2
"DUCATI","MULTISTRADA V4","Illes Balears","1158",1
"DUCATI","MULTISTRADA V4","Madrid","1158",10
"DUCATI","MULTISTRADA V4","Málaga","1158",3
"DUCATI","MULTISTRADA V4","Murcia","1158",1
"DUCATI","MULTISTRADA V4","Palencia","1158",1
"DUCATI","MULTISTRADA V4","Palmas (Las)","1158",4
"DUCATI","MULTISTRADA V4","Pontevedra","1158",1
"DUCATI","MULTISTRADA V4","Santa Cruz de Tenerife","1158",1
"DUCATI","MULTISTRADA V4","Sevilla","1158",3
"DUCATI","MULTISTRADA V4","Tarragona","1158",1
"DUCATI","MULTISTRADA V4","Valencia/València","1158",5
"DUCATI","MULTISTRADA V4","Zamora","1158",1
"DUCATI","MULTISTRADA V4","Zaragoza","1158",3
"DUCATI","PANIGALE V2","Coruña (A)","955",1
"DUCATI","PANIGALE V4","Alicante/Alacant","1103",1
"DUCATI","PANIGALE V4","Castellón/Castelló","1103",1
"DUCATI","PANIGALE V4","Illes Balears","1103",2
"DUCATI","PANIGALE V4","Lleida","1103",1
"DUCATI","PANIGALE V4","Madrid","1103",2
"DUCATI","PANIGALE V4","Murcia","1103",1
"DUCATI","PANIGALE V4","Pontevedra","1103",1
"DUCATI","PANIGALE V4","Sevilla","1103",1
"DUCATI","SCRAMBLER DUCATI 10  A","Barcelona","803",3
"DUCATI","SCRAMBLER DUCATI 10  A","Illes Balears","803",1
"DUCATI","SCRAMBLER DUCATI 10  A","Madrid","803",1
"DUCATI","SCRAMBLER DUCATI 10  A","Pontevedra","803",1
"DUCATI","STREETFIGHTER","Álava/Araba","1103",1
"DUCATI","STREETFIGHTER","Alicante/Alacant","1103",2
"DUCATI","STREETFIGHTER","Barcelona","1103",2
"DUCATI","STREETFIGHTER","Gipuzkoa","1103",1
"DUCATI","STREETFIGHTER","Madrid","1103",5
"DUCATI","STREETFIGHTER","Málaga","1103",1
"DUCATI","STREETFIGHTER","Palmas (Las)","1103",3
"DUCATI","STREETFIGHTER","Santa Cruz de Tenerife","1103",1
"DUCATI","STREETFIGHTER","Tarragona","1103",1
"EFUN","PUMA","Barcelona","125",10
"EFUN","PUMA","Palmas (Las)","125",1
"EFUN","PUMA","Tarragona","125",1
"EFUN","PUMA","Valencia/València","125",1
"F.B MONDIAL","IMOLA","Alicante/Alacant","125",1
"F.B MONDIAL","IMOLA","Illes Balears","125",1
"F.B MONDIAL","PIEGA 452","Asturias","450",1
"F.B MONDIAL","PIEGA 452","Cantabria","450",1
"FANTIC MOTOR","---","Albacete","125",1
"FANTIC MOTOR","---","Asturias","125",1
"FANTIC MOTOR","---","Ávila","125",1
"FANTIC MOTOR","---","Badajoz","125",1
"FANTIC MOTOR","---","Barcelona","125",5
"FANTIC MOTOR","---","Cádiz","125",3
"FANTIC MOTOR","---","Castellón/Castelló","125",1
"FANTIC MOTOR","---","Huesca","125",1
"FANTIC MOTOR","---","Madrid","125",9
"FANTIC MOTOR","---","Málaga","125",3
"FANTIC MOTOR","---","Murcia","125",2
"FANTIC MOTOR","---","Navarra","125",2
"FANTIC MOTOR","---","Pontevedra","125",2
"FANTIC MOTOR","---","Santa Cruz de Tenerife","125",4
"FANTIC MOTOR","---","Sevilla","125",2
"FANTIC MOTOR","---","Tarragona","125",2
"FANTIC MOTOR","---","Toledo","125",1
"FANTIC MOTOR","---","Valencia/València","125",2
"GAS GAS","TG 125","Pontevedra","125",1
"GASGAS","EC 250","Almería","249",1
"GASGAS","EC 250F","Barcelona","250",1
"GASGAS","EC 250F","Burgos","250",1
"GASGAS","EC 300","Asturias","293",1
"GASGAS","EC 300","Barcelona","293",1
"GASGAS","EC 300","Lleida","293",1
"GASGAS","EC 300","Málaga","293",1
"GASGAS","EC 300","Rioja (La)","293",1
"GASGAS","EC 300","Tarragona","293",1
"GASGAS","EC 300","Toledo","293",1
"GASGAS","EC 350F","Santa Cruz de Tenerife","350",1
"GASGAS","EC 500F","Sevilla","510",1
"GASGAS","GASGAS ES 700","Bizkaia","693",1
"GASGAS","GASGAS ES 700","Madrid","693",2
"GASGAS","GASGAS ES 700","Málaga","693",1
"GASGAS","GASGAS ES 700","Rioja (La)","693",1
"GASGAS","GASGAS ES 700","Santa Cruz de Tenerife","693",1
"GASGAS","GASGAS ES 700","Sevilla","693",1
"GASGAS","GASGAS ES 700","Toledo","693",1
"GASGAS","GASGAS ES 700","Valencia/València","693",1
"GASGAS","TXT 300","Badajoz","294",1
"GASGAS","TXT 300","Barcelona","294",1
"HANWAY","GF125","Alicante/Alacant","124",1
"HARLEY-DAVIDSON","BREAKOUT","Barcelona","1923",1
"HARLEY-DAVIDSON","BREAKOUT","Cádiz","1923",1
"HARLEY-DAVIDSON","BREAKOUT","Cantabria","1923",1
"HARLEY-DAVIDSON","BREAKOUT","Illes Balears","1923",1
"HARLEY-DAVIDSON","BREAKOUT","Madrid","1923",1
"HARLEY-DAVIDSON","BREAKOUT","Valencia/València","1923",1
"HARLEY-DAVIDSON","CVO PAN AMERICA","Madrid","1252",2
"HARLEY-DAVIDSON","CVO STREET GLIDE","Álava/Araba","1977",1
"HARLEY-DAVIDSON","CVO STREET GLIDE","Cantabria","1977",1
"HARLEY-DAVIDSON","CVO STREET GLIDE","Girona","1977",1
"HARLEY-DAVIDSON","CVO STREET GLIDE","Málaga","1977",1
"HARLEY-DAVIDSON","FAT BOB 114","Badajoz","1868",1
"HARLEY-DAVIDSON","FAT BOB 114","Madrid","1868",1
"HARLEY-DAVIDSON","FAT BOY","Barcelona","1923",1
"HARLEY-DAVIDSON","FAT BOY","Girona","1923",1
"HARLEY-DAVIDSON","FAT BOY 114","Valencia/València","1868",1
"HARLEY-DAVIDSON","HERITAGE CLASSIC 114","Alicante/Alacant","1868",1
"HARLEY-DAVIDSON","HERITAGE CLASSIC 114","Madrid","1868",1
"HARLEY-DAVIDSON","LOW RIDER S","Alicante/Alacant","1923",1
"HARLEY-DAVIDSON","LOW RIDER S","Cádiz","1923",1
"HARLEY-DAVIDSON","LOW RIDER S","Madrid","1923",1
"HARLEY-DAVIDSON","LOW RIDER ST","Granada","1923",1
"HARLEY-DAVIDSON","NIGHTSTER SPECIAL","Barcelona","975",1
"HARLEY-DAVIDSON","NIGHTSTER SPECIAL","Cádiz","975",1
"HARLEY-DAVIDSON","NIGHTSTER SPECIAL","Madrid","975",1
"HARLEY-DAVIDSON","NIGHTSTER SPECIAL","Santa Cruz de Tenerife","975",1
"HARLEY-DAVIDSON","PAN AMERICA 1250 SPECI","Alicante/Alacant","1252",1
"HARLEY-DAVIDSON","PAN AMERICA 1250 SPECI","Barcelona","1252",1
"HARLEY-DAVIDSON","PAN AMERICA 1250 SPECI","Cádiz","1252",1
"HARLEY-DAVIDSON","PAN AMERICA 1250 SPECI","Gipuzkoa","1252",1
"HARLEY-DAVIDSON","PAN AMERICA 1250 SPECI","Granada","1252",1
"HARLEY-DAVIDSON","PAN AMERICA 1250 SPECI","Palmas (Las)","1252",1
"HARLEY-DAVIDSON","PAN AMERICA 1250 SPECI","Zaragoza","1252",2
"HARLEY-DAVIDSON","PAN AMERICA 1250 ST","Málaga","1252",1
"HARLEY-DAVIDSON","ROAD GLIDE","Barcelona","1923",1
"HARLEY-DAVIDSON","ROAD GLIDE","Girona","1923",1
"HARLEY-DAVIDSON","ROAD GLIDE","Granada","1923",1
"HARLEY-DAVIDSON","ROAD GLIDE","Murcia","1923",2
"HARLEY-DAVIDSON","ROAD KING SPECIAL","Alicante/Alacant","1868",1
"HARLEY-DAVIDSON","ROAD KING SPECIAL","Barcelona","1868",1
"HARLEY-DAVIDSON","ROAD KING SPECIAL","Madrid","1868",2
"HARLEY-DAVIDSON","SPORT GLIDE","Almería","1745",1
"HARLEY-DAVIDSON","SPORT GLIDE","Cádiz","1745",1
"HARLEY-DAVIDSON","SPORT GLIDE","Málaga","1745",2
"HARLEY-DAVIDSON","SPORTSTER S","Alicante/Alacant","1252",2
"HARLEY-DAVIDSON","SPORTSTER S","Almería","1252",1
"HARLEY-DAVIDSON","SPORTSTER S","Barcelona","1252",1
"HARLEY-DAVIDSON","SPORTSTER S","Illes Balears","1252",1
"HARLEY-DAVIDSON","SPORTSTER S","Jaén","1252",1
"HARLEY-DAVIDSON","SPORTSTER S","Madrid","1252",1
"HARLEY-DAVIDSON","SPORTSTER S","Murcia","1252",1
"HARLEY-DAVIDSON","SPORTSTER S","Pontevedra","1252",1
"HARLEY-DAVIDSON","STREET BOB","Barcelona","1923",2
"HARLEY-DAVIDSON","STREET BOB","Valencia/València","1923",1
"HARLEY-DAVIDSON","STREET GLIDE","Barcelona","1923",1
"HARLEY-DAVIDSON","STREET GLIDE","Illes Balears","1923",1
"HARLEY-DAVIDSON","STREET GLIDE","Palmas (Las)","1923",1
"HARLEY-DAVIDSON","STREET GLIDE ULTRA","Barcelona","1923",1
"HARLEY-DAVIDSON","STREET GLIDE ULTRA","Madrid","1923",1
"HARLEY-DAVIDSON","ULTRA LIMITED","Alicante/Alacant","1868",1
"HARLEY-DAVIDSON","ULTRA LIMITED","Madrid","1868",1
"HONDA","ADV 350","Álava/Araba","330",2
"HONDA","ADV 350","Albacete","330",1
"HONDA","ADV 350","Alicante/Alacant","330",7
"HONDA","ADV 350","Almería","330",3
"HONDA","ADV 350","Asturias","330",5
"HONDA","ADV 350","Badajoz","330",1
"HONDA","ADV 350","Barcelona","330",77
"HONDA","ADV 350","Bizkaia","330",1
"HONDA","ADV 350","Burgos","330",1
"HONDA","ADV 350","Cádiz","330",14
"HONDA","ADV 350","Cantabria","330",3
"HONDA","ADV 350","Castellón/Castelló","330",2
"HONDA","ADV 350","Ceuta","330",3
"HONDA","ADV 350","Ciudad Real","330",1
"HONDA","ADV 350","Córdoba","330",4
"HONDA","ADV 350","Coruña (A)","330",2
"HONDA","ADV 350","Cuenca","330",1
"HONDA","ADV 350","Gipuzkoa","330",7
"HONDA","ADV 350","Girona","330",10
"HONDA","ADV 350","Granada","330",3
"HONDA","ADV 350","Huelva","330",2
"HONDA","ADV 350","Illes Balears","330",16
"HONDA","ADV 350","Jaén","330",5
"HONDA","ADV 350","León","330",1
"HONDA","ADV 350","Lleida","330",2
"HONDA","ADV 350","Madrid","330",28
"HONDA","ADV 350","Málaga","330",36
"HONDA","ADV 350","Melilla","330",1
"HONDA","ADV 350","Murcia","330",8
"HONDA","ADV 350","Ourense","330",1
"HONDA","ADV 350","Palmas (Las)","330",24
"HONDA","ADV 350","Pontevedra","330",5
"HONDA","ADV 350","Rioja (La)","330",1
"HONDA","ADV 350","Santa Cruz de Tenerife","330",14
"HONDA","ADV 350","Segovia","330",1
"HONDA","ADV 350","Sevilla","330",14
"HONDA","ADV 350","Tarragona","330",4
"HONDA","ADV 350","Toledo","330",1
"HONDA","ADV 350","Valencia/València","330",22
"HONDA","ADV 350","Valladolid","330",2
"HONDA","ADV 350","Zamora","330",1
"HONDA","ADV 350","Zaragoza","330",7
"HONDA","ADV 750","Álava/Araba","745",1
"HONDA","ADV 750","Albacete","745",2
"HONDA","ADV 750","Alicante/Alacant","745",8
"HONDA","ADV 750","Almería","745",2
"HONDA","ADV 750","Asturias","745",3
"HONDA","ADV 750","Barcelona","745",46
"HONDA","ADV 750","Bizkaia","745",3
"HONDA","ADV 750","Burgos","745",2
"HONDA","ADV 750","Cádiz","745",11
"HONDA","ADV 750","Cantabria","745",1
"HONDA","ADV 750","Ceuta","745",5
"HONDA","ADV 750","Córdoba","745",4
"HONDA","ADV 750","Coruña (A)","745",1
"HONDA","ADV 750","Cuenca","745",1
"HONDA","ADV 750","Gipuzkoa","745",3
"HONDA","ADV 750","Girona","745",3
"HONDA","ADV 750","Granada","745",7
"HONDA","ADV 750","Huelva","745",3
"HONDA","ADV 750","Illes Balears","745",13
"HONDA","ADV 750","León","745",2
"HONDA","ADV 750","Lleida","745",1
"HONDA","ADV 750","Madrid","745",11
"HONDA","ADV 750","Málaga","745",40
"HONDA","ADV 750","Melilla","745",2
"HONDA","ADV 750","Murcia","745",1
"HONDA","ADV 750","Palmas (Las)","745",10
"HONDA","ADV 750","Pontevedra","745",2
"HONDA","ADV 750","Salamanca","745",1
"HONDA","ADV 750","Santa Cruz de Tenerife","745",15
"HONDA","ADV 750","Sevilla","745",14
"HONDA","ADV 750","Tarragona","745",4
"HONDA","ADV 750","Valencia/València","745",11
"HONDA","ADV 750","Zaragoza","745",2
"HONDA","C125A","Coruña (A)","124",1
"HONDA","C125A","Valencia/València","124",1
"HONDA","CB 125 F","Alicante/Alacant","124",1
"HONDA","CB 125 F","Barcelona","124",1
"HONDA","CB 125 F","Cádiz","124",1
"HONDA","CB 125 F","Illes Balears","124",1
"HONDA","CB 125 F","Madrid","124",1
"HONDA","CB 125 F","Málaga","124",1
"HONDA","CB 125 F","Palmas (Las)","124",1
"HONDA","CB 125 F","Valencia/València","124",1
"HONDA","CB 500 F","Alicante/Alacant","471",2
"HONDA","CB 500 F","Barcelona","471",12
"HONDA","CB 500 F","Bizkaia","471",2
"HONDA","CB 500 F","Cádiz","471",1
"HONDA","CB 500 F","Castellón/Castelló","471",1
"HONDA","CB 500 F","Gipuzkoa","471",1
"HONDA","CB 500 F","Girona","471",2
"HONDA","CB 500 F","Illes Balears","471",1
"HONDA","CB 500 F","Madrid","471",7
"HONDA","CB 500 F","Málaga","471",3
"HONDA","CB 500 F","Murcia","471",2
"HONDA","CB 500 F","Navarra","471",1
"HONDA","CB 500 F","Pontevedra","471",1
"HONDA","CB 500 F","Santa Cruz de Tenerife","471",1
"HONDA","CB 500 F","Valencia/València","471",5
"HONDA","CB 500 X","Álava/Araba","471",1
"HONDA","CB 500 X","Alicante/Alacant","471",10
"HONDA","CB 500 X","Asturias","471",3
"HONDA","CB 500 X","Badajoz","471",3
"HONDA","CB 500 X","Barcelona","471",47
"HONDA","CB 500 X","Bizkaia","471",5
"HONDA","CB 500 X","Burgos","471",2
"HONDA","CB 500 X","Cádiz","471",8
"HONDA","CB 500 X","Castellón/Castelló","471",1
"HONDA","CB 500 X","Córdoba","471",4
"HONDA","CB 500 X","Coruña (A)","471",5
"HONDA","CB 500 X","Gipuzkoa","471",9
"HONDA","CB 500 X","Girona","471",2
"HONDA","CB 500 X","Granada","471",2
"HONDA","CB 500 X","Huelva","471",3
"HONDA","CB 500 X","Huesca","471",1
"HONDA","CB 500 X","Illes Balears","471",8
"HONDA","CB 500 X","Jaén","471",6
"HONDA","CB 500 X","León","471",1
